2022-04-22 16:28:43.995 | INFO |  |  |  | o.s.b.t.c.SpringBootTestContextBootstrapper | Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.intraway.fizzbuzz.FizzbuzzServicesApiApplicationTests], using SpringBootContextLoader
2022-04-22 16:28:44.004 | INFO |  |  |  | o.s.t.c.s.AbstractContextLoader | Could not detect default resource locations for test class [com.intraway.fizzbuzz.FizzbuzzServicesApiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-04-22 16:28:44.006 | INFO |  |  |  | o.s.t.c.s.AnnotationConfigContextLoaderUtils | Could not detect default configuration classes for test class [com.intraway.fizzbuzz.FizzbuzzServicesApiApplicationTests]: FizzbuzzServicesApiApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2022-04-22 16:28:44.140 | INFO |  |  |  | o.s.b.t.c.SpringBootTestContextBootstrapper | Found @SpringBootConfiguration com.intraway.fizzbuzz.FizzbuzzServicesApiApplication for test class com.intraway.fizzbuzz.FizzbuzzServicesApiApplicationTests
2022-04-22 16:28:44.293 | INFO |  |  |  | o.s.b.t.c.SpringBootTestContextBootstrapper | Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-04-22 16:28:44.314 | INFO |  |  |  | o.s.b.t.c.SpringBootTestContextBootstrapper | Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@47874b25, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@33617539, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@2c177f9e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5db4c359, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@209775a9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@18e7143f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@f9b7332, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@74cec793, org.springframework.test.context.event.EventPublishingTestExecutionListener@6fefce9e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4f8969b0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1bdf8190, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@192f2f27, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@8a589a2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@c65a5ef, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6b5176f2]
2022-04-22 16:28:44.969 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplicationTests | Starting FizzbuzzServicesApiApplicationTests using Java 17.0.2 on MacBook-Air-de-usuario.local with PID 17205 (started by usuario1 in /Users/usuario1/uyDot/Proyectos/Services/fizzbuzz/fizzbuzz-services-api)
2022-04-22 16:28:44.972 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplicationTests | No active profile set, falling back to 1 default profile: "default"
2022-04-22 16:28:46.136 | INFO |  |  |  | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-04-22 16:28:46.352 | INFO |  |  |  | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 205 ms. Found 3 JPA repository interfaces.
2022-04-22 16:28:46.852 | INFO |  |  |  | o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$fe7ac8d6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-22 16:28:46.912 | INFO |  |  |  | o.s.w.s.a.s.AnnotationActionEndpointMapping | Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2022-04-22 16:28:47.276 | INFO |  |  |  | o.h.jpa.internal.util.LogHelper | HHH000204: Processing PersistenceUnitInfo [name: default]
2022-04-22 16:28:47.330 | INFO |  |  |  | org.hibernate.Version | HHH000412: Hibernate ORM core version 5.6.8.Final
2022-04-22 16:28:47.521 | INFO |  |  |  | o.h.annotations.common.Version | HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-04-22 16:28:47.675 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2022-04-22 16:28:47.926 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2022-04-22 16:28:47.962 | INFO |  |  |  | org.hibernate.dialect.Dialect | HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2022-04-22 16:28:48.807 | INFO |  |  |  | o.h.e.t.j.p.i.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-04-22 16:28:48.821 | INFO |  |  |  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-04-22 16:28:49.842 | WARN |  |  |  | o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-04-22 16:28:51.219 | WARN |  |  |  | o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration | Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2022-04-22 16:28:51.662 | INFO |  |  |  | c.i.f.FizzbuzzServicesApiApplicationTests | Started FizzbuzzServicesApiApplicationTests in 7.281 seconds (JVM running for 8.841)
2022-04-22 16:28:51.991 | INFO |  |  |  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2022-04-22 16:28:51.994 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2022-04-22 16:28:52.009 | INFO |  |  |  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
